[1,3];0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;
[1,6];0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;
[1,12];0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;
[1,17];0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;
[1,22];0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;
